ZIP,Cnsmr,APTC_Cnsmr,APTC_Cnsmr_Avg_APTC
58712,20,*,*
58716,14,*,*
58718,45,*,*
58721,*,*,*
58722,46,*,*
58723,21,*,*
58725,*,*,*
58727,*,*,*
58730,51,*,*
58731,*,*,*
58733,19,*,*
58734,*,*,*
58735,20,*,*
58736,18,*,*
58737,*,*,*
58740,14,*,*
58741,22,*,*
58744,*,*,*
58746,71,47,$400 
58748,14,*,*
58750,23,*,*
58752,12,*,*
58755,*,*,*
58756,*,*,*
58757,13,*,*
58758,27,*,*
58759,31,*,*
58760,*,*,*
58761,54,38,$291 
58762,12,*,*
58763,51,35,$376 
58765,13,*,*
58768,*,*,*
58769,*,*,*
58770,29,*,*
58771,34,*,*
58772,*,*,*
58773,50,33,$318 
58776,*,*,*
58778,12,*,*
58779,50,*,*
58781,23,*,*
58782,20,*,*
58783,23,*,*
58784,60,*,*
58785,20,*,*
58787,*,*,*
58788,87,*,*
58789,26,*,*
58790,30,19,$579 
58792,*,*,*
58793,30,*,*
58794,*,*,*
58795,18,*,*
58801,541,382,$318 
58802,*,*,*
58830,17,*,*
58831,44,*,*
58833,*,*,*
58835,29,*,*
58838,20,*,*
58843,17,*,*
58844,21,*,*
58845,23,*,*
58847,15,*,*
58849,43,*,*
58852,55,*,*
58853,11,*,*
58854,152,92,$277 
58856,*,*,*
59001,89,74,$479 
59002,*,*,*
59003,28,*,*
59006,31,*,*
59007,*,*,*
59008,24,*,*
59010,*,*,*
59011,307,276,$432 
59012,*,*,*
59013,*,*,*
59014,78,*,*
59015,28,*,*
59016,69,11,$515 
59018,50,*,*
59019,129,101,$465 
59020,21,*,*
59022,*,*,*
59024,18,*,*
59025,*,*,*
59026,*,*,*
59027,60,45,$434 
59028,27,*,*
59029,17,*,*
59030,77,61,$449 
59031,*,*,*
59032,29,*,*
59033,*,*,*
59034,135,119,$510 
59035,14,*,*
59036,63,*,*
59037,51,*,*
59038,46,*,*
59039,*,*,*
59041,69,*,*
59043,163,28,$517 
59044,324,279,$432 
59046,29,*,*
59047,869,700,$484 
59050,36,*,*
59052,20,*,*
59053,24,*,*
59054,15,*,*
59055,14,*,*
59057,23,*,*
59058,*,*,*
59059,*,*,*
59061,21,*,*
59062,*,*,*
59063,62,48,$470 
59064,17,*,*
59065,24,*,*
59066,*,*,*
59067,14,*,*
59068,395,317,$448 
59069,31,*,*
59070,67,*,*
59071,11,*,*
59072,117,92,$475 
59074,17,*,*
59075,*,*,*
59076,*,*,*
59077,16,*,*
59078,11,*,*
59079,132,109,$439 
59081,*,*,*
59082,14,*,*
59085,13,*,*
59086,66,*,*
59087,55,*,*
59088,46,*,*
59089,*,*,*
59101,984,821,$442 
59102,"1,322","1,067",$418 
59103,*,*,*
59104,*,*,*
59105,823,695,$428 
59106,673,503,$377 
59107,*,*,*
59201,232,176,$510 
59211,13,*,*
59212,24,*,*
59213,46,33,$481 
59214,20,*,*
59215,80,66,$512 
59217,*,*,*
59218,45,*,*
59219,23,*,*
59221,59,47,$505 
59222,21,*,*
59223,24,*,*
59225,27,*,*
59226,19,*,*
59230,204,169,$526 
59231,*,*,*
59240,*,*,*
59241,31,*,*
59242,15,*,*
59243,27,*,*
59244,*,*,*
59247,32,*,*
59248,36,*,*
59250,16,*,*
59252,17,*,*
59253,13,*,*
59254,150,134,$519 
59255,179,106,$429 
59256,*,*,*
59257,12,*,*
59258,19,*,*
59259,42,*,*
59260,*,*,*
59261,25,*,*
59262,21,*,*
59263,66,*,*
59270,211,180,$509 
59273,*,*,*
59274,15,*,*
59275,33,*,*
59276,*,*,*
59301,350,296,$491 
59311,18,*,*
59312,*,*,*
59313,92,80,$471 
59314,15,*,*
59315,18,*,*
59316,*,*,*
59317,71,50,$475 
59318,*,*,*
59319,11,*,*
59322,14,*,*
59323,26,*,*
59324,43,32,$599 
59326,19,*,*
59327,100,84,$565 
59330,275,237,$533 
59332,20,*,*
59333,*,*,*
59336,42,*,*
59337,62,*,*
59338,*,*,*
59339,36,*,*
59343,13,*,*
59344,16,*,*
59345,13,*,*
59347,18,*,*
59349,44,*,*
59351,26,*,*
59353,60,42,$498 
59354,*,*,*
59401,337,306,$554 
59403,*,*,*
59404,695,595,$563 
59405,649,551,$546 
59406,*,*,*
59410,34,*,*
59411,*,*,*
59412,60,*,*
59414,33,*,*
59416,19,*,*
59417,44,*,*
59418,18,*,*
59419,18,*,*
59420,18,*,*
59421,92,*,*
59422,137,120,$526 
59424,*,*,*
59425,142,124,$603 
59427,141,122,$582 
59430,31,*,*
59432,11,*,*
59433,30,*,*
59434,18,*,*
59435,*,*,*
59436,104,*,*
59440,23,*,*
59441,*,*,*
59442,99,81,$532 
59443,14,*,*
59444,32,*,*
59446,36,25,$599 
59447,45,*,*
59448,*,*,*
59450,31,*,*
59451,42,*,*
59452,52,*,*
59453,30,*,*
59454,*,*,*
59456,21,*,*
59457,331,274,$535 
59460,19,*,*
59461,*,*,*
59462,19,*,*
59463,*,*,*
59464,32,*,*
59465,*,*,*
59466,*,*,*
59467,*,*,*
59468,52,39,$491 
59469,*,*,*
59471,28,*,*
59472,16,*,*
59474,65,*,*
59477,*,*,*
59479,43,*,*
59480,14,*,*
59482,14,*,*
59483,24,*,*
59484,*,*,*
59485,26,*,*
59486,78,*,*
59487,26,*,*
59489,78,*,*
59501,389,334,$596 
59520,94,*,*
59521,71,34,$422 
59522,105,90,$553 
59523,125,106,$513 
59524,18,*,*
59525,25,*,*
59526,26,*,*
59527,*,*,*
59528,15,*,*
59529,*,*,*
59530,*,*,*
59531,18,*,*
59532,15,*,*
59535,*,*,*
59537,*,*,*
59538,134,114,$540 
59540,37,*,*
59542,26,*,*
59544,12,*,*
59545,*,*,*
59546,*,*,*
59547,*,*,*
59601,876,703,$500 
59602,777,653,$524 
59604,*,*,*
59620,*,*,*
59624,*,*,*
59631,*,*,*
59632,49,*,*
59633,*,*,*
59634,195,157,$540 
59635,158,140,$576 
59638,22,*,*
59639,52,*,*
59640,*,*,*
59641,*,*,*
59642,*,*,*
59643,34,*,*
59644,167,152,$601 
59645,68,57,$665 
59647,*,*,*
59648,22,*,*
59701,850,733,$554 
59702,*,*,*
59703,*,*,*
59710,22,*,*
59711,226,196,$633 
59713,15,*,*
59714,"1,050",872,$438 
59715,"2,286","1,730",$439 
59716,350,291,$352 
59717,*,*,*
59718,"2,305","1,823",$409 
59719,*,*,*
59720,27,*,*
59721,14,*,*
59722,119,97,$542 
59724,16,*,*
59725,336,297,$519 
59727,11,*,*
59728,17,*,*
59729,248,218,$501 
59730,218,175,$441 
59731,*,*,*
59732,*,*,*
59733,*,*,*
59735,16,*,*
59736,*,*,*
59739,23,*,*
59740,48,37,$553 
59741,357,312,$432 
59743,15,*,*
59745,*,*,*
59746,13,*,*
59747,*,*,*
59748,14,*,*
59749,123,103,$547 
59750,*,*,*
59751,*,*,*
59752,254,219,$460 
59754,63,50,$478 
59755,28,*,*
59758,155,115,$544 
59759,153,137,$639 
59760,12,*,*
59761,23,*,*
59762,18,*,*
59771,12,*,*
59772,*,*,*
59801,"1,587","1,258",$375 
59802,"1,116",846,$398 
59803,797,620,$395 
59804,372,281,$425 
59806,*,*,*
59807,11,*,*
59808,755,591,$410 
59812,*,*,*
59820,58,*,*
59821,64,52,$471 
59823,97,78,$495 
59824,49,*,*
59825,91,76,$555 
59826,59,47,$527 
59827,*,*,*
59828,317,254,$539 
59829,123,96,$587 
59830,16,*,*
59831,13,*,*
59832,30,*,*
59833,268,221,$536 
59834,76,62,$472 
59837,46,*,*
59840,732,611,$566 
59841,13,*,*
59842,*,*,*
59843,22,*,*
59844,20,*,*
59845,39,*,*
59846,91,79,$488 
59847,216,170,$463 
59848,*,*,*
59851,*,*,*
59853,37,*,*
59854,19,*,*
59855,11,*,*
59856,*,*,*
59858,131,101,$544 
59859,150,133,$541 
59860,347,285,$510 
59864,146,126,$485 
59865,70,*,*
59866,40,28,$731 
59868,136,114,$517 
59870,515,432,$549 
59871,*,*,*
59872,58,*,*
59873,129,108,$651 
59874,64,53,$697 
59875,196,171,$602 
59901,"2,387","1,997",$470 
59903,17,*,*
59904,*,*,*
59910,20,*,*
59911,522,444,$501 
59912,724,621,$475 
59913,45,*,*
59914,19,*,*
59915,*,*,*
59916,13,*,*
59917,224,191,$616 
59918,28,*,*
59919,26,*,*
59920,62,*,*
59922,181,145,$472 
59923,268,251,$617 
59925,55,*,*
59926,28,*,*
59927,15,*,*
59928,11,*,*
59929,15,*,*
59930,34,*,*
59931,21,*,*
59932,99,78,$547 
59933,*,*,*
59934,20,*,*
59935,108,*,*
59936,27,*,*
59937,"1,258",957,$415 
60002,678,571,$528 
60004,"1,385","1,056",$363 
60005,837,657,$377 
60006,*,*,*
60007,934,793,$397 
60008,627,525,$372 
60009,*,*,*
60010,"1,463","1,058",$463 
60012,298,235,$565 
60013,987,828,$522 
60014,"1,711","1,465",$552 
60015,924,693,$538 
60016,"2,057","1,764",$404 
60018,780,663,$402 
60019,*,*,*
60020,335,281,$560 
60021,219,177,$599 
60022,155,92,$333 
60025,"1,388","1,067",$406 
60026,383,292,$389 
60029,*,*,*
60030,987,820,$522 
60031,"1,010",851,$546 
60033,366,334,$623 
60034,86,*,*
60035,848,573,$535 
60040,129,108,$587 
60041,265,236,$557 
60042,318,274,$562 
60043,60,26,$339 
60044,290,235,$536 
60045,494,328,$512 
60046,897,751,$508 
60047,"1,326","1,061",$534 
60048,661,505,$541 
60050,"1,059",913,$581 
60051,791,681,$554 
60053,865,701,$412 
60056,"1,654","1,387",$364 
60060,"1,093",932,$559 
60061,"1,114",939,$549 
60062,"1,345",997,$386 
60064,164,*,*
60067,"1,073",768,$370 
60068,"1,094",758,$379 
60069,267,200,$607 
60070,481,412,$385 
60071,157,142,$586 
60072,32,*,*
60073,"1,567","1,397",$546 
60074,"1,084",928,$425 
60076,"1,230",990,$374 
60077,958,784,$386 
60078,*,*,*
60079,*,*,*
60081,305,257,$531 
60083,224,191,$541 
60084,524,433,$530 
60085,"1,154","1,044",$583 
60086,*,*,*
60087,506,445,$536 
60088,11,*,*
60089,"1,666","1,391",$514 
60090,"1,336","1,187",$427 
60091,720,462,$386 
60093,435,210,$356 
60096,124,103,$511 
60097,341,296,$565 
60098,"1,020",865,$546 
60099,492,441,$541 
60101,"1,153","1,004",$490 
60102,"1,204","1,046",$544 
60103,"1,261","1,038",$441 
60104,192,170,$378 
60105,*,*,*
60106,549,503,$493 
60107,965,813,$399 
60108,827,665,$481 
60109,19,*,*
60110,715,630,$492 
60111,*,*,*
60112,140,126,$537 
60113,13,*,*
60115,938,839,$587 
60118,540,418,$488 
60119,257,204,$415 
60120,859,738,$429 
60121,*,*,*
60123,"1,009",881,$485 
60124,671,542,$459 
60126,"1,144",848,$448 
60129,11,*,*
60130,334,239,$342 
60131,480,436,$406 
60133,"1,002",908,$452 
60134,691,512,$429 
60135,221,199,$646 
60136,200,163,$480 
60137,"1,061",826,$450 
60139,"1,160","1,057",$493 
60140,603,497,$436 
60141,*,*,*
60142,733,591,$528 
60143,339,280,$464 
60144,*,*,*
60145,70,*,*
60146,73,*,*
60147,*,*,*
60148,"1,693","1,366",$447 
60150,47,*,*
60151,179,143,$480 
60152,358,302,$565 
60153,191,160,$378 
60154,362,282,$372 
60155,124,103,$378 
60156,"1,054",914,$524 
60157,91,78,$432 
60159,*,*,*
60160,339,304,$394 
60161,*,*,*
60162,124,108,$405 
60163,94,79,$412 
60164,391,349,$398 
60165,51,*,*
60168,*,*,*
60169,"1,190","1,021",$374 
60171,375,339,$367 
60172,923,784,$453 
60173,496,371,$351 
60174,831,628,$432 
60175,717,509,$454 
60176,397,368,$391 
60177,585,504,$446 
60178,699,608,$608 
60180,69,53,$618 
60181,911,786,$460 
60183,*,*,*
60184,127,90,$451 
60185,829,694,$479 
60187,755,562,$445 
60188,"1,454","1,233",$486 
60189,799,591,$463 
60190,315,226,$422 
60191,611,536,$490 
60192,505,417,$389 
60193,"1,276","1,070",$360 
60194,631,514,$390 
60195,160,122,$360 
60201,856,535,$369 
60202,"1,063",711,$341 
60203,133,89,$338 
60204,*,*,*
60208,*,*,*
60301,57,42,$345 
60302,773,512,$349 
60304,339,208,$319 
60305,226,152,$363 
60401,212,175,$470 
60402,"1,070",889,$363 
60403,359,304,$492 
60404,422,333,$461 
60406,249,210,$442 
60407,26,*,*
60408,74,*,*
60409,301,273,$417 
60410,235,183,$455 
60411,504,441,$418 
60415,255,215,$384 
60416,151,124,$527 
60417,296,242,$533 
60418,162,145,$393 
60419,211,171,$427 
60420,126,113,$640 
60421,70,*,*
60422,162,110,$333 
60423,808,618,$439 
60424,44,*,*
60425,110,88,$407 
60426,224,202,$396 
60428,127,113,$411 
60429,144,112,$391 
60430,351,277,$400 
60431,500,422,$443 
60432,233,209,$491 
60433,233,218,$484 
60435,874,760,$472 
60436,202,181,$523 
60437,*,*,*
60438,377,298,$410 
60439,709,533,$388 
60440,"1,319","1,129",$481 
60441,781,655,$453 
60442,235,192,$453 
60443,255,203,$408 
60444,32,*,*
60445,244,196,$382 
60446,"1,029",937,$446 
60447,272,224,$434 
60448,631,494,$454 
60449,221,188,$490 
60450,434,368,$447 
60451,694,566,$431 
60452,509,429,$366 
60453,"1,194",996,$367 
60455,424,367,$362 
60456,70,54,$357 
60457,392,329,$383 
60458,321,281,$383 
60459,725,636,$395 
60460,34,*,*
60461,85,61,$373 
60462,"1,114",860,$373 
60463,327,263,$373 
60464,309,235,$345 
60465,733,640,$374 
60466,258,208,$416 
60467,772,581,$355 
60468,140,109,$533 
60469,67,*,*
60470,*,*,*
60471,145,130,$391 
60472,33,*,*
60473,247,203,$403 
60474,*,*,*
60475,148,125,$431 
60476,42,*,*
60477,749,603,$364 
60478,180,147,$409 
60479,15,*,*
60480,174,124,$362 
60481,259,223,$474 
60482,245,214,$357 
60484,60,48,$482 
60487,560,464,$396 
60490,720,579,$445 
60491,733,598,$471 
60501,171,155,$413 
60502,642,482,$470 
60503,572,495,$429 
60504,"1,119",935,$441 
60505,653,583,$505 
60506,943,821,$455 
60510,698,517,$447 
60511,59,43,$429 
60512,36,*,*
60513,430,332,$363 
60514,333,245,$499 
60515,794,591,$458 
60516,910,741,$486 
60517,"1,196","1,028",$464 
60518,94,*,*
60520,114,*,*
60521,524,330,$439 
60522,*,*,*
60523,375,254,$473 
60525,711,499,$372 
60526,278,205,$354 
60527,"1,210",959,$450 
60530,30,*,*
60531,67,*,*
60532,936,749,$469 
60534,220,187,$394 
60536,*,*,*
60537,13,*,*
60538,676,580,$425 
60540,"1,306",961,$470 
60541,92,64,$424 
60542,476,379,$447 
60543,907,723,$441 
60544,662,581,$440 
60545,309,270,$441 
60546,385,266,$359 
60548,336,312,$661 
60549,*,*,*
60550,36,*,*
60551,113,*,*
60552,105,*,*
60553,17,*,*
60554,281,216,$415 
60555,380,289,$493 
60556,57,*,*
60557,*,*,*
60558,255,115,$329 
60559,900,783,$472 
60560,628,511,$429 
60561,883,737,$452 
60563,"1,136",867,$464 
60564,"1,506","1,097",$463 
60565,"1,285",994,$480 
60567,11,*,*
60569,*,*,*
60585,856,706,$418 
60586,"1,093",940,$437 
60598,*,*,*
60601,338,151,$377 
60602,15,*,*
60603,24,12,$276 
60604,16,*,*
60605,592,283,$341 
60606,66,30,$335 
60607,451,196,$306 
60608,"2,254","1,907",$361 
60609,996,880,$394 
60610,853,424,$355 
60611,754,344,$370 
60612,499,335,$332 
60613,"1,726","1,051",$280 
60614,"1,439",756,$318 
60615,608,398,$325 
60616,"3,278","2,979",$405 
60617,692,586,$423 
60618,"2,540","1,783",$313 
60619,552,454,$418 
60620,500,426,$426 
60621,158,139,$394 
60622,"1,680","1,004",$281 
60623,580,502,$388 
60624,220,185,$363 
60625,"2,502","1,824",$321 
60626,"1,715","1,270",$310 
60628,467,372,$423 
60629,"1,015",905,$397 
60630,"1,563","1,308",$383 
60631,519,364,$379 
60632,"1,378","1,265",$416 
60633,115,97,$423 
60634,"2,111","1,867",$405 
60636,191,169,$414 
60637,432,318,$356 
60638,876,715,$398 
60639,935,818,$370 
60640,"2,711","1,848",$307 
60641,"1,633","1,326",$369 
60642,483,240,$294 
60643,526,391,$391 
60644,257,216,$414 
60645,"1,414","1,163",$336 
60646,749,573,$375 
60647,"2,485","1,551",$270 
60649,424,359,$358 
60651,613,498,$352 
60652,434,330,$413 
60653,309,232,$362 
60654,394,156,$359 
60655,275,198,$353 
60656,"1,007",882,$371 
60657,"1,779",933,$287 
60659,"1,401","1,236",$371 
60660,"1,832","1,362",$312 
60661,163,57,$327 
60664,*,*,*
60669,*,*,*
60674,*,*,*
60677,*,*,*
60680,*,*,*
60684,*,*,*
60690,*,*,*
60706,"1,061",953,$388 
60707,"1,045",905,$383 
60712,612,500,$347 
60714,"1,008",857,$389 
60803,333,276,$365 
60804,820,722,$396 
60805,256,217,$382 
60827,177,158,$428 
60901,465,402,$481 
60910,14,*,*
60911,42,*,*
60912,15,*,*
60913,42,*,*
60914,479,409,$455 
60915,167,154,$463 
60917,17,*,*
60918,27,*,*
60919,13,*,*
60920,*,*,*
60921,45,33,$417 
60922,64,*,*
60924,100,85,$469 
60926,*,*,*
60927,47,*,*
60928,24,*,*
60929,20,*,*
60930,37,*,*
60931,24,*,*
60933,*,*,*
60934,15,*,*
60935,19,*,*
60936,124,113,$540 
60938,61,*,*
60940,81,*,*
60941,32,*,*
60942,144,129,$571 
60944,*,*,*
60945,*,*,*
60946,20,*,*
60948,45,*,*
60949,19,*,*
60950,220,189,$502 
60951,23,*,*
60952,27,*,*
60953,57,*,*
60954,102,90,$524 
60955,71,*,*
60956,*,*,*
60957,174,143,$589 
60958,19,*,*
60959,33,*,*
60960,26,*,*
60961,12,*,*
60962,18,*,*
60963,58,*,*
60964,106,*,*
60966,40,*,*
60968,15,*,*
60969,*,*,*
60970,151,133,$642 
60973,11,*,*
60974,*,*,*
61001,55,*,*
61006,33,*,*
61007,26,*,*
61008,694,617,$653 
61010,176,145,$542 
61011,106,75,$663 
61012,75,59,$622 
61013,21,*,*
61014,30,*,*
61015,34,*,*
61016,141,125,$664 
61018,44,*,*
61019,106,*,*
61020,64,*,*
61021,399,347,$744 
61024,86,*,*
61025,120,104,$675 
61028,119,108,$596 
61030,91,*,*
61031,23,*,*
61032,749,687,$742 
61036,283,252,$727 
61037,*,*,*
61038,55,*,*
61039,40,*,*
61041,58,*,*
61042,29,*,*
61043,*,*,*
61044,20,*,*
61046,85,*,*
61047,75,*,*
61048,194,166,$630 
61049,*,*,*
61050,17,*,*
61051,57,*,*
61052,38,*,*
61053,119,103,$699 
61054,89,*,*
61057,*,*,*
61059,15,*,*
61060,51,*,*
61061,189,165,$666 
61062,85,*,*
61063,105,*,*
61064,101,84,$667 
61065,254,227,$595 
61067,37,*,*
61068,300,261,$636 
61070,33,*,*
61071,283,267,$724 
61072,309,253,$656 
61073,514,408,$620 
61074,143,129,$721 
61075,81,*,*
61078,75,*,*
61079,*,*,*
61080,252,230,$624 
61081,449,403,$703 
61084,58,*,*
61085,153,*,*
61087,87,67,$584 
61088,139,111,$636 
61089,27,*,*
61091,*,*,*
61101,303,280,$708 
61102,271,245,$739 
61103,474,438,$680 
61104,243,225,$676 
61106,*,*,*
61107,826,733,$625 
61108,666,590,$670 
61109,497,445,$655 
61110,*,*,*
61111,600,546,$672 
61114,417,358,$636 
61115,540,498,$655 
61125,*,*,*
61132,*,*,*
61201,712,634,$659 
61204,*,*,*
61230,50,*,*
61231,185,174,$648 
61232,27,*,*
61233,22,*,*
61234,54,*,*
61235,49,*,*
61236,*,*,*
61237,*,*,*
61238,84,*,*
61239,36,*,*
61240,144,125,$574 
61241,193,168,$676 
61242,23,*,*
61243,11,*,*
61244,435,389,$654 
61250,73,*,*
61251,*,*,*
61252,157,141,$748 
61254,337,296,$608 
61256,32,*,*
61257,34,*,*
61258,*,*,*
61259,40,*,*
61260,17,*,*
61261,23,*,*
61262,15,*,*
61263,18,*,*
61264,268,238,$650 
61265,962,864,$651 
61270,216,195,$659 
61272,50,*,*
61273,123,*,*
61274,18,*,*
61275,105,92,$652 
61276,20,*,*
61277,93,*,*
61278,12,*,*
61279,28,*,*
61281,65,*,*
61282,152,138,$634 
61283,28,*,*
61284,74,61,$664 
61285,38,*,*
61301,238,213,$646 
61310,106,95,$722 
61311,*,*,*
61312,*,*,*
61313,12,*,*
61314,18,*,*
61315,*,*,*
61316,*,*,*
61317,15,*,*
61318,21,*,*
61319,29,*,*
61320,16,*,*
61321,*,*,*
61322,19,*,*
61323,*,*,*
61324,*,*,*
61325,15,*,*
61326,71,50,$710 
61327,44,*,*
61328,*,*,*
61329,35,*,*
61330,37,*,*
61331,*,*,*
61332,*,*,*
61333,*,*,*
61334,19,*,*
61335,16,*,*
61336,22,*,*
61337,*,*,*
61338,*,*,*
61340,*,*,*
61341,168,149,$674 
61342,175,153,$668 
61344,*,*,*
61345,20,*,*
61348,113,*,*
61349,26,*,*
61350,468,395,$664 
61353,40,*,*
61354,277,252,$673 
61356,317,276,$688 
61358,24,*,*
61359,12,*,*
61360,48,*,*
61361,51,*,*
61362,159,*,*
61363,*,*,*
61364,333,298,$692 
61367,24,*,*
61368,38,*,*
61369,26,*,*
61370,40,*,*
61371,*,*,*
61372,*,*,*
61373,46,*,*
61374,*,*,*
61375,32,*,*
61376,76,*,*
61377,25,*,*
61378,29,*,*
61379,54,*,*
61401,486,437,$736 
61402,*,*,*
61410,55,*,*
61411,16,*,*
61412,51,*,*
61413,24,*,*
61414,45,*,*
61415,49,*,*
61416,*,*,*
61417,*,*,*
61418,18,*,*
61419,11,*,*
61420,31,*,*
61421,32,*,*
61422,50,*,*
61423,14,*,*
61424,*,*,*
61425,11,*,*
61427,32,*,*
61428,26,*,*
61430,19,*,*
61431,*,*,*
61432,12,*,*
61434,99,*,*
61435,11,*,*
61436,27,*,*
61437,15,*,*
61438,18,*,*
61439,*,*,*
61440,18,*,*
61441,27,*,*
61442,15,*,*
61443,316,283,$685 
61447,47,*,*
61448,48,*,*
61449,19,*,*
61450,34,*,*
61451,*,*,*
61452,*,*,*
61453,18,*,*
61454,13,*,*
61455,310,292,$606 
61458,21,*,*
61459,*,*,*
61460,20,*,*
61462,216,194,$726 
61465,37,*,*
61466,12,*,*
61467,55,*,*
61468,*,*,*
61469,63,*,*
61470,12,*,*
61471,11,*,*
61472,26,*,*
61473,57,44,$740 
61474,*,*,*
61475,*,*,*
61476,19,*,*
61477,18,*,*
61478,*,*,*
61479,*,*,*
61480,62,*,*
61482,25,*,*
61483,50,*,*
61484,23,*,*
61485,18,*,*
61486,36,*,*
61488,17,*,*
61489,15,*,*
61490,23,*,*
61491,80,*,*
61501,51,*,*
61516,19,*,*
61517,59,*,*
61519,*,*,*
61520,232,208,$741 
61523,229,184,$645 
61524,*,*,*
61525,221,169,$477 
61526,32,21,$788 
61528,42,*,*
61529,57,*,*
61530,135,118,$544 
61531,69,*,*
61532,18,*,*
61533,35,*,*
61534,41,*,*
61535,25,*,*
61536,30,*,*
61537,61,*,*
61539,*,*,*
61540,47,*,*
61541,*,*,*
61542,67,*,*
61543,*,*,*
61544,13,*,*
61545,24,*,*
61546,76,*,*
61547,53,*,*
61548,231,186,$586 
61550,339,274,$558 
61552,*,*,*
61553,*,*,*
61554,738,668,$658 
61559,72,55,$598 
61560,33,*,*
61561,70,*,*
61562,*,*,*
61563,*,*,*
61564,11,*,*
61565,35,*,*
61567,16,*,*
61568,101,*,*
61569,21,*,*
61570,77,66,$540 
61571,420,338,$596 
61572,21,*,*
61601,*,*,*
61602,16,*,*
61603,194,177,$648 
61604,480,429,$660 
61605,105,94,$723 
61606,86,74,$580 
61607,190,172,$623 
61610,97,80,$637 
61611,475,412,$604 
61614,590,491,$577 
61615,442,357,$596 
61616,144,130,$600 
61651,*,*,*
61701,751,660,$579 
61702,*,*,*
61704,649,558,$550 
61705,226,187,$515 
61710,*,*,*
61720,11,*,*
61721,13,*,*
61722,18,*,*
61723,88,*,*
61724,22,*,*
61725,24,*,*
61726,76,*,*
61727,181,156,$665 
61728,34,*,*
61729,16,*,*
61730,*,*,*
61731,15,*,*
61732,55,*,*
61733,23,*,*
61734,70,59,$670 
61735,*,*,*
61736,55,37,$542 
61737,15,*,*
61738,90,*,*
61739,131,119,$497 
61740,66,*,*
61741,41,*,*
61742,31,*,*
61743,*,*,*
61744,62,*,*
61745,66,52,$651 
61747,22,*,*
61748,38,*,*
61749,*,*,*
61750,*,*,*
61751,*,*,*
61752,103,*,*
61753,57,*,*
61754,49,*,*
61755,113,84,$644 
61756,62,51,$625 
61758,*,*,*
61759,52,*,*
61760,61,*,*
61761,813,709,$526 
61764,264,241,$570 
61769,14,*,*
61770,24,*,*
61771,17,*,*
61772,11,*,*
61773,11,*,*
61774,30,*,*
61775,*,*,*
61776,57,*,*
61777,13,*,*
61778,20,*,*
61799,*,*,*
61801,378,314,$549 
61802,340,288,$601 
61803,*,*,*
61810,*,*,*
61811,13,*,*
61812,*,*,*
61813,48,*,*
61814,23,*,*
61815,13,*,*
61816,15,*,*
61817,48,*,*
61818,20,*,*
61820,414,348,$525 
61821,619,549,$536 
61822,649,543,$533 
61826,*,*,*
61830,13,*,*
61831,*,*,*
61832,449,397,$661 
61833,37,*,*
61834,167,139,$616 
61839,19,*,*
61840,20,*,*
61841,32,*,*
61842,98,82,$580 
61843,42,*,*
61844,22,*,*
61845,26,*,*
61846,79,*,*
61847,24,*,*
61848,*,*,*
61849,42,*,*
61850,13,*,*
61851,15,*,*
61852,*,*,*
61853,303,254,$517 
61854,37,*,*
61855,*,*,*
61856,198,177,$578 
61858,53,*,*
61859,22,*,*
